"Client_ID","rf_pred"
"A15685","0"
"A15686","1"
"A15687","0"
"A15688","0"
"A15689","0"
"A15690","1"
"A15691","0"
"A15692","1"
"A15693","0"
"A15695","0"
"A15698","0"
"A15699","0"
"A15702","0"
"A15703","0"
"A15704","0"
"A15705","0"
"A15706","0"
"A15707","0"
"A15708","0"
"A15709","0"
"A15710","0"
"A15711","0"
"A15713","1"
"A15714","0"
"A15717","0"
"A15718","0"
"A15720","0"
"A15721","0"
"A15722","0"
"A15723","0"
"A15724","0"
"A15725","0"
"A15726","0"
"A15728","0"
"A15730","1"
"A15731","0"
"A15732","0"
"A15733","0"
"A15734","0"
"A15735","0"
"A15736","1"
"A15737","0"
"A15740","0"
"A15741","0"
"A15742","0"
"A15743","0"
"A15744","0"
"A15745","1"
"A15746","0"
"A15747","0"
"A15748","0"
"A15749","0"
"A15751","0"
"A15752","1"
"A15753","0"
"A15754","0"
"A15755","0"
"A15756","0"
"A15757","0"
"A15759","1"
"A15760","0"
"A15763","0"
"A15766","1"
"A15767","0"
"A15768","0"
"A15769","1"
"A15771","1"
"A15772","0"
"A15776","0"
"A15777","0"
"A15778","1"
"A15779","1"
"A15780","0"
"A15781","0"
"A15782","0"
"A15783","0"
"A15784","0"
"A15786","0"
"A15787","0"
"A15788","0"
"A15793","1"
"A15794","0"
"A15795","0"
"A15796","0"
"A15798","0"
"A15799","0"
"A15801","1"
"A15802","0"
"A15803","0"
"A15804","0"
"A15805","0"
"A15806","0"
"A15807","0"
"A15809","0"
"A15810","0"
"A15811","1"
"A15812","0"
"A15813","0"
"A15815","0"
"A15816","1"
"A15817","0"
"A15818","0"
"A15819","0"
"A15820","0"
"A15821","0"
"A15822","0"
"A15824","0"
"A15825","0"
"A15826","0"
"A15829","0"
"A15830","0"
"A15832","1"
"A15833","0"
"A15834","0"
"A15835","1"
"A15836","0"
"A15837","0"
"A15839","0"
"A15840","0"
"A15841","0"
"A15842","0"
"A15843","1"
"A15844","1"
"A15845","0"
"A15846","0"
"A15847","1"
"A15848","0"
"A15849","0"
"A15851","0"
"A15852","0"
"A15853","0"
"A15854","1"
"A15856","1"
"A15857","0"
"A15858","0"
"A15860","0"
"A15861","0"
"A15862","1"
"A15863","1"
"A15865","0"
"A15866","0"
"A15867","0"
"A15868","1"
"A15871","0"
"A15872","1"
"A15873","0"
"A15874","0"
"A15875","0"
"A15876","1"
"A15877","0"
"A15879","0"
"A15881","0"
"A15882","0"
"A15883","0"
"A15884","0"
"A15885","0"
"A15886","0"
"A15888","0"
"A15889","0"
"A15890","0"
"A15891","1"
"A15892","0"
"A15893","0"
"A15894","0"
"A15895","0"
"A15896","0"
"A15897","0"
"A15898","0"
"A15899","0"
"A15900","0"
"A15901","0"
"A15902","0"
"A15903","1"
"A15904","1"
"A15906","0"
"A15907","0"
"A15908","0"
"A15909","0"
"A15910","0"
"A15911","0"
"A15912","0"
"A15913","0"
"A15914","1"
"A15915","1"
"A15917","1"
"A15918","0"
"A15919","0"
"A15920","0"
"A15921","0"
"A15923","1"
"A15925","1"
"A15926","1"
"A15927","0"
"A15928","0"
"A15929","0"
"A15930","1"
"A15931","0"
"A15932","0"
"A15933","0"
"A15934","0"
"A15937","0"
"A15938","0"
"A15939","0"
"A15940","1"
"A15942","0"
"A15944","0"
"A15945","0"
"A15949","0"
"A15950","0"
"A15951","1"
"A15953","0"
"A15954","0"
"A15955","1"
"A15956","0"
"A15957","0"
"A15958","0"
"A15959","0"
"A15960","1"
"A15961","0"
"A15962","0"
"A15963","0"
"A15964","0"
"A15965","1"
"A15967","0"
"A15968","1"
"A15969","0"
"A15971","0"
"A15972","0"
"A15973","1"
"A15974","1"
"A15975","0"
"A15976","1"
"A15977","1"
"A15979","1"
"A15980","0"
"A15981","0"
"A15983","0"
"A15984","1"
"A15985","1"
"A15986","0"
"A15988","1"
"A15990","0"
"A15991","0"
"A15992","0"
"A15994","0"
"A15996","0"
"A15997","1"
"A15998","0"
"A15999","1"
"A16001","1"
"A16002","0"
"A16003","1"
"A16004","0"
"A16006","0"
"A16007","0"
"A16008","1"
"A16010","0"
"A16011","0"
"A16012","0"
"A16013","0"
"A16014","0"
"A16015","0"
"A16016","0"
"A16018","0"
"A16019","0"
"A16020","0"
"A16021","0"
"A16022","0"
"A16023","0"
"A16026","0"
"A16027","1"
"A16028","0"
"A16029","1"
"A16031","0"
"A16032","0"
"A16033","0"
"A16034","0"
"A16037","0"
"A16038","0"
"A16039","0"
"A16040","1"
"A16042","0"
"A16043","0"
"A16044","0"
"A16048","0"
"A16050","0"
"A16051","0"
"A16052","0"
"A16055","0"
"A16057","0"
"A16058","0"
"A16059","0"
"A16061","0"
"A16062","0"
"A16064","0"
"A16067","0"
"A16068","0"
"A16069","0"
"A16070","0"
"A16072","0"
"A16073","0"
"A16074","0"
"A16075","0"
"A16078","0"
"A16079","1"
"A16080","0"
"A16081","0"
"A16083","0"
"A16084","0"
"A16085","0"
"A16086","1"
"A16088","0"
"A16089","0"
"A16090","1"
"A16091","0"
"A16092","1"
"A16094","0"
"A16095","1"
"A16096","0"
"A16097","0"
"A16098","1"
"A16099","1"
"A16100","1"
"A16101","0"
"A16103","0"
"A16104","0"
"A16105","0"
"A16108","1"
"A16109","0"
"A16111","1"
"A16113","0"
"A16114","0"
"A16115","0"
"A16116","1"
"A16117","1"
"A16118","0"
"A16119","0"
"A16120","0"
"A16121","0"
"A16122","1"
"A16123","0"
"A16124","0"
"A16125","1"
"A16126","1"
"A16127","0"
"A16128","0"
"A16129","0"
"A16130","0"
"A16131","0"
"A16132","0"
"A16133","1"
"A16135","1"
"A16137","0"
"A16138","0"
"A16139","1"
"A16140","0"
"A16141","0"
"A16142","1"
"A16144","0"
"A16145","0"
"A16146","0"
"A16147","0"
"A16148","0"
"A16149","0"
"A16150","0"
"A16151","0"
"A16154","0"
"A16156","0"
"A16158","1"
"A16160","0"
"A16161","0"
"A16162","0"
"A16163","1"
"A16164","0"
"A16165","0"
"A16166","0"
"A16168","0"
"A16169","0"
"A16170","0"
"A16172","0"
"A16173","0"
"A16174","0"
"A16175","0"
"A16176","0"
"A16178","1"
"A16179","0"
"A16180","1"
"A16181","0"
"A16182","1"
"A16183","0"
"A16184","1"
"A16185","1"
"A16186","0"
"A16187","0"
"A16189","1"
"A16190","0"
"A16194","0"
"A16195","0"
"A16196","1"
"A16200","0"
"A16201","1"
"A16202","0"
"A16205","0"
"A16206","0"
"A16207","0"
"A16208","0"
"A16209","0"
"A16211","0"
"A16212","0"
"A16213","0"
"A16214","0"
"A16215","0"
"A16216","0"
"A16217","0"
"A16218","0"
"A16219","0"
"A16220","1"
"A16221","0"
"A16222","0"
"A16223","1"
"A16224","1"
"A16225","1"
"A16226","1"
"A16227","1"
"A16228","0"
"A16229","1"
"A16230","0"
"A16232","1"
"A16233","0"
"A16234","0"
"A16235","0"
"A16236","1"
"A16237","1"
"A16240","0"
"A16241","0"
"A16242","0"
"A16243","0"
"A16244","0"
"A16245","0"
"A16246","0"
"A16247","1"
"A16248","1"
"A16249","0"
"A16250","0"
"A16251","0"
"A16252","0"
"A16253","0"
"A16254","0"
"A16255","0"
"A16257","0"
"A16258","1"
"A16259","0"
"A16260","1"
"A16263","0"
"A16265","1"
"A16267","0"
"A16268","0"
"A16269","0"
"A16270","0"
"A16272","0"
"A16275","0"
"A16277","1"
"A16278","0"
"A16279","0"
"A16280","0"
"A16281","0"
"A16282","1"
"A16283","0"
"A16284","0"
"A16285","0"
"A16286","0"
"A16287","0"
"A16292","0"
"A16296","0"
"A16297","0"
"A16298","1"
"A16299","0"
"A16300","1"
"A16301","0"
"A16305","1"
"A16306","1"
"A16307","0"
"A16308","1"
"A16309","0"
"A16310","0"
"A16311","0"
"A16312","0"
"A16313","0"
"A16314","0"
"A16315","0"
"A16316","1"
"A16318","0"
"A16320","0"
"A16321","0"
"A16322","0"
"A16325","1"
"A16326","0"
"A16327","1"
"A16328","1"
"A16329","0"
"A16330","0"
"A16331","1"
"A16332","0"
"A16334","1"
"A16335","0"
"A16336","0"
"A16337","0"
"A16338","1"
"A16339","1"
"A16340","1"
"A16341","0"
"A16342","0"
"A16345","0"
"A16346","0"
"A16347","1"
"A16348","0"
"A16349","0"
"A16350","1"
"A16351","0"
"A16352","0"
"A16353","1"
"A16355","0"
"A16356","0"
"A16357","0"
"A16358","0"
"A16359","0"
"A16360","0"
"A16361","1"
"A16362","0"
"A16363","0"
"A16364","0"
"A16365","0"
"A16366","0"
"A16367","0"
"A16369","0"
"A16370","0"
"A16371","0"
"A16372","0"
"A16374","0"
"A16376","1"
"A16377","1"
"A16378","0"
"A16379","0"
"A16380","1"
"A16381","1"
"A16382","1"
"A16383","0"
"A16384","0"
"A16385","0"
"A16387","1"
"A16388","0"
"A16389","0"
"A16391","1"
"A16392","0"
"A16393","0"
"A16394","0"
"A16395","0"
"A16396","0"
"A16397","0"
"A16399","0"
"A16400","0"
"A16401","1"
"A16402","0"
"A16404","0"
"A16406","1"
"A16408","0"
"A16410","0"
"A16411","0"
"A16412","0"
"A16413","0"
"A16415","0"
"A16416","0"
"A16417","0"
"A16418","0"
"A16419","0"
"A16420","0"
"A16423","0"
"A16424","1"
"A16425","0"
"A16426","0"
"A16427","0"
"A16429","0"
"A16430","0"
"A16431","0"
"A16432","0"
"A16434","1"
"A16435","1"
"A16436","0"
"A16438","0"
"A16439","1"
"A16440","1"
"A16441","0"
"A16443","0"
"A16444","0"
"A16445","0"
"A16446","0"
"A16447","1"
"A16448","0"
"A16449","1"
"A16450","0"
"A16451","0"
"A16452","1"
"A16453","0"
"A16454","0"
"A16455","1"
"A16456","0"
"A16458","0"
"A16461","0"
"A16464","1"
"A16465","0"
"A16466","0"
"A16467","0"
"A16468","1"
"A16469","0"
"A16470","1"
"A16471","0"
"A16472","0"
"A16473","0"
"A16474","0"
"A16475","0"
"A16477","0"
"A16479","1"
"A16480","1"
"A16482","0"
"A16483","0"
"A16484","0"
"A16488","1"
"A16489","0"
"A16491","1"
"A16492","0"
"A16494","0"
"A16495","0"
"A16496","0"
"A16497","0"
"A16499","0"
"A16500","0"
"A16501","1"
"A16502","0"
"A16503","1"
"A16504","1"
"A16505","0"
"A16506","1"
"A16508","0"
"A16510","0"
"A16511","0"
"A16512","1"
"A16514","0"
"A16515","1"
"A16516","1"
"A16517","0"
"A16518","1"
"A16519","0"
"A16521","0"
"A16522","1"
"A16523","0"
"A16525","0"
"A16526","1"
"A16528","0"
"A16529","0"
"A16530","0"
"A16532","0"
"A16533","0"
"A16534","0"
"A16535","0"
"A16536","1"
"A16537","0"
"A16540","0"
"A16543","1"
"A16544","1"
"A16545","0"
"A16546","0"
"A16547","0"
"A16548","0"
"A16549","0"
"A16551","0"
"A16552","0"
"A16553","1"
"A16554","0"
"A16555","1"
"A16557","0"
"A16558","0"
"A16559","1"
"A16560","1"
"A16561","0"
"A16562","0"
"A16563","0"
"A16564","0"
"A16565","0"
"A16567","0"
"A16568","0"
"A16569","0"
"A16571","0"
"A16572","0"
"A16573","0"
"A16574","0"
"A16577","0"
"A16579","1"
"A16580","0"
"A16581","0"
"A16582","0"
"A16583","1"
"A16585","0"
"A16587","0"
"A16588","0"
"A16590","0"
"A16591","0"
"A16593","1"
"A16594","0"
"A16598","0"
"A16599","0"
"A16600","0"
"A16602","0"
"A16604","0"
"A16605","0"
"A16608","1"
"A16609","1"
"A16612","0"
"A16613","1"
"A16614","0"
"A16615","1"
"A16616","0"
"A16617","0"
"A16618","0"
"A16619","0"
"A16620","0"
"A16622","0"
"A16623","1"
"A16624","0"
"A16625","0"
"A16626","1"
"A16627","1"
"A16628","1"
"A16629","0"
"A16630","0"
"A16632","1"
"A16635","1"
"A16636","0"
"A16637","1"
"A16639","0"
"A16640","0"
"A16641","1"
"A16642","0"
"A16643","0"
"A16644","0"
"A16645","1"
"A16647","0"
"A16648","0"
"A16649","0"
"A16650","1"
"A16651","0"
"A16652","1"
"A16654","0"
"A16655","1"
"A16656","0"
"A16657","0"
"A16659","0"
"A16660","0"
"A16661","0"
"A16662","0"
"A16663","1"
"A16664","0"
"A16665","0"
"A16666","0"
"A16667","0"
"A16668","1"
"A16671","0"
"A16672","0"
"A16673","0"
"A16674","0"
"A16675","0"
"A16676","0"
"A16677","0"
"A16679","0"
"A16682","1"
"A16683","0"
"A16684","1"
"A16685","0"
"A16687","1"
"A16690","1"
"A16691","1"
"A16692","0"
"A16694","1"
"A16695","0"
"A16696","0"
"A16697","0"
"A16699","0"
"A16700","1"
"A16702","0"
"A16704","0"
"A16705","0"
"A16707","0"
"A16708","0"
"A16710","0"
"A16712","1"
"A16713","0"
"A16714","1"
"A16715","0"
"A16717","0"
"A16718","0"
"A16719","0"
"A16720","0"
"A16721","1"
"A16722","0"
"A16723","1"
"A16724","0"
"A16726","0"
"A16727","0"
"A16728","1"
"A16729","0"
"A16730","1"
"A16731","0"
"A16732","1"
"A16733","1"
"A16734","1"
"A16735","0"
"A16737","0"
"A16738","0"
"A16740","0"
"A16742","0"
"A16743","1"
"A16744","0"
"A16745","1"
"A16746","0"
"A16747","0"
"A16748","0"
"A16749","1"
"A16750","0"
"A16751","0"
"A16752","0"
"A16753","0"
"A16754","1"
"A16755","0"
"A16756","0"
"A16757","0"
"A16758","0"
"A16760","0"
"A16762","0"
"A16763","1"
"A16764","0"
"A16765","0"
"A16766","0"
"A16767","0"
"A16768","0"
"A16769","0"
"A16770","0"
"A16771","1"
"A16772","1"
"A16773","1"
"A16774","0"
"A16775","0"
"A16776","0"
"A16778","0"
"A16780","1"
"A16782","0"
"A16783","1"
"A16784","1"
"A16785","1"
"A16786","1"
"A16787","0"
"A16788","1"
"A16789","1"
"A16790","1"
"A16793","0"
"A16794","0"
"A16796","0"
"A16797","0"
"A16798","0"
"A16799","1"
"A16800","1"
"A16801","0"
"A16802","1"
"A16803","0"
"A16804","0"
"A16805","0"
"A16806","0"
"A16810","0"
"A16811","0"
"A16812","0"
"A16818","0"
"A16819","0"
"A16820","0"
"A16821","0"
"A16822","0"
"A16823","1"
"A16824","0"
"A16825","0"
"A16826","0"
"A16827","1"
"A16828","0"
"A16829","0"
"A16830","0"
"A16831","0"
"A16833","1"
"A16834","0"
"A16835","1"
"A16836","0"
"A16837","0"
"A16838","0"
"A16839","1"
"A16840","1"
"A16843","0"
"A16844","0"
"A16845","1"
"A16846","1"
"A16847","0"
"A16848","1"
"A16849","0"
"A16851","0"
"A16852","0"
"A16853","0"
"A16855","0"
"A16856","0"
"A16857","0"
"A16858","0"
"A16859","1"
"A16860","0"
"A16861","0"
"A16864","0"
"A16865","0"
"A16866","0"
"A16867","0"
"A16868","0"
"A16869","0"
"A16872","1"
"A16874","1"
"A16875","0"
"A16877","0"
"A16879","0"
"A16880","0"
"A16881","0"
"A16882","0"
"A16883","0"
"A16884","0"
"A16885","1"
"A16886","0"
"A16890","1"
"A16891","0"
"A16892","0"
"A16893","0"
"A16894","0"
"A16895","0"
"A16896","1"
"A16898","0"
"A16899","0"
"A16901","0"
"A16903","0"
"A16904","0"
"A16905","0"
"A16906","0"
"A16907","0"
"A16908","1"
"A16909","1"
"A16910","0"
"A16913","0"
"A16914","0"
"A16915","1"
"A16916","0"
"A16917","0"
"A16918","0"
"A16919","0"
"A16920","0"
"A16922","0"
"A16923","1"
"A16924","0"
"A16925","0"
"A16926","1"
"A16927","0"
"A16928","0"
"A16929","0"
"A16931","0"
"A16933","1"
"A16935","0"
"A16936","0"
"A16937","0"
"A16938","1"
"A16939","0"
"A16940","0"
"A16941","1"
"A16942","1"
"A16946","0"
"A16947","1"
"A16948","0"
"A16949","0"
"A16951","0"
"A16952","0"
"A16953","1"
"A16954","1"
"A16955","0"
"A16957","0"
"A16958","0"
"A16959","0"
"A16960","0"
"A16961","1"
"A16962","1"
"A16964","1"
"A16965","0"
"A16966","0"
"A16967","0"
"A16968","0"
"A16970","1"
"A16971","0"
"A16972","0"
"A16973","1"
"A16974","0"
"A16975","1"
"A16976","0"
"A16977","0"
"A16978","1"
"A16979","0"
"A16980","0"
"A16981","0"
"A16983","0"
"A16984","0"
"A16985","0"
"A16986","0"
"A16987","1"
"A16988","1"
"A16989","0"
"A16990","0"
"A16991","0"
"A16992","1"
"A16995","1"
"A16996","0"
"A16997","0"
"A16998","0"
"A16999","1"
"A17000","0"
"A17001","0"
"A17002","0"
"A17003","0"
"A17004","0"
"A17005","1"
"A17006","0"
"A17007","1"
"A17008","1"
"A17009","0"
"A17010","0"
"A17013","0"
"A17015","0"
"A17016","1"
"A17017","0"
"A17018","1"
"A17019","0"
"A17020","1"
"A17021","1"
"A17022","0"
"A17023","0"
"A17024","1"
"A17025","0"
"A17026","1"
"A17027","1"
"A17028","1"
"A17029","0"
"A17030","0"
"A17031","0"
"A17032","1"
"A17033","1"
"A17034","1"
"A17035","0"
"A17037","0"
"A17038","0"
"A17039","0"
"A17040","1"
"A17042","0"
"A17043","0"
"A17044","1"
"A17047","1"
"A17048","0"
"A17049","1"
"A17050","1"
"A17051","0"
"A17054","1"
"A17057","0"
"A17058","1"
"A17059","1"
"A17060","1"
"A17061","1"
"A17062","0"
"A17064","1"
"A17066","0"
"A17069","0"
"A17070","1"
"A17071","0"
"A17073","0"
"A17074","1"
"A17075","0"
"A17076","0"
"A17078","0"
"A17080","0"
"A17081","0"
"A17082","0"
"A17083","0"
"A17084","0"
"A17086","0"
"A17087","0"
"A17089","0"
"A17092","0"
"A17093","1"
"A17094","0"
"A17095","0"
"A17096","0"
"A17097","0"
"A17098","0"
"A17099","0"
"A17100","0"
"A17101","1"
"A17102","0"
"A17103","0"
"A17104","0"
"A17106","1"
"A17109","0"
"A17110","1"
"A17111","0"
"A17112","0"
"A17113","0"
"A17114","0"
"A17115","0"
"A17116","0"
"A17117","0"
"A17118","0"
"A17119","0"
"A17120","0"
"A17122","1"
"A17123","0"
"A17124","0"
"A17125","0"
"A17126","0"
"A17127","0"
"A17128","0"
"A17129","0"
"A17130","1"
"A17131","0"
"A17132","0"
"A17133","1"
"A17134","1"
"A17135","0"
"A17136","0"
"A17137","1"
"A17138","0"
"A17139","1"
"A17140","1"
"A17141","1"
"A17143","1"
"A17144","0"
"A17145","0"
"A17146","0"
"A17147","0"
"A17149","0"
"A17150","0"
"A17151","0"
"A17152","0"
"A17153","0"
"A17154","1"
"A17155","1"
"A17156","1"
"A17157","0"
"A17158","0"
"A17160","1"
"A17161","0"
"A17163","0"
"A17164","0"
"A17165","0"
"A17166","0"
"A17167","0"
"A17168","0"
"A17169","0"
"A17170","0"
"A17171","0"
"A17172","0"
"A17173","0"
"A17175","1"
"A17176","0"
"A17177","0"
"A17178","0"
"A17180","1"
"A17181","1"
"A17182","0"
"A17183","0"
"A17185","0"
"A17186","0"
"A17187","0"
"A17189","1"
"A17190","1"
"A17191","0"
"A17193","0"
"A17194","1"
"A17195","0"
"A17196","0"
"A17197","0"
"A17198","0"
"A17199","0"
"A17200","0"
"A17201","0"
"A17202","1"
"A17203","0"
"A17204","1"
"A17205","0"
"A17206","0"
"A17208","1"
"A17210","0"
"A17211","0"
"A17213","0"
"A17214","0"
"A17215","0"
"A17216","0"
"A17220","1"
"A17221","0"
"A17223","0"
"A17224","0"
"A17225","0"
"A17226","0"
"A17227","0"
"A17228","0"
"A17229","0"
"A17230","0"
"A17231","1"
"A17232","0"
"A17233","1"
"A17235","1"
"A17237","1"
"A17238","0"
"A17239","0"
"A17240","1"
"A17241","0"
"A17242","0"
"A17244","0"
"A17245","1"
"A17246","0"
"A17248","1"
"A17249","1"
"A17250","1"
"A17252","1"
"A17253","0"
"A17254","0"
"A17255","1"
"A17256","1"
"A17257","1"
"A17258","1"
"A17259","0"
"A17260","0"
"A17261","0"
"A17262","0"
"A17263","0"
"A17264","0"
"A17266","1"
"A17267","0"
"A17268","0"
"A17269","0"
"A17270","0"
"A17271","0"
"A17272","0"
"A17273","0"
"A17276","0"
"A17277","0"
"A17278","0"
"A17279","0"
"A17280","0"
"A17281","0"
"A17282","0"
"A17283","1"
"A17284","0"
"A17287","0"
"A17288","0"
"A17290","1"
"A17291","0"
"A17293","0"
"A17294","0"
"A17295","0"
"A17296","0"
"A17297","1"
"A17298","0"
"A17299","0"
"A17300","0"
"A17301","0"
"A17302","0"
"A17303","0"
"A17304","1"
"A17305","1"
"A17307","0"
"A17308","1"
"A17311","0"
"A17312","1"
"A17313","1"
"A17314","0"
"A17315","0"
"A17316","1"
"A17317","1"
"A17318","0"
"A17320","1"
"A17322","0"
"A17323","0"
"A17324","0"
"A17325","0"
"A17326","0"
"A17327","0"
"A17330","0"
"A17331","0"
"A17332","1"
"A17333","0"
"A17334","0"
"A17335","0"
"A17336","0"
"A17337","0"
"A17338","0"
"A17339","0"
"A17340","0"
"A17341","0"
"A17342","0"
"A17343","0"
"A17344","0"
"A17345","0"
"A17346","0"
"A17347","0"
"A17349","0"
"A17350","1"
"A17351","0"
"A17352","0"
"A17353","0"
"A17354","0"
"A17355","0"
"A17356","1"
"A17357","0"
"A17360","0"
"A17361","0"
"A17362","0"
"A17363","0"
"A17365","1"
"A17366","0"
"A17367","0"
"A17368","0"
"A17369","0"
"A17370","0"
"A17371","0"
"A17372","0"
"A17373","0"
"A17374","0"
"A17375","1"
"A17376","0"
"A17377","0"
"A17378","0"
"A17379","0"
"A17380","0"
"A17382","0"
"A17384","0"
"A17385","0"
"A17386","0"
"A17388","0"
"A17389","1"
"A17390","0"
"A17391","1"
"A17392","0"
"A17393","0"
"A17394","1"
"A17395","0"
"A17396","0"
"A17397","0"
"A17398","1"
"A17399","0"
"A17401","0"
"A17402","0"
"A17403","1"
"A17406","1"
"A17407","0"
"A17408","0"
"A17409","0"
"A17410","0"
"A17411","0"
"A17413","0"
"A17414","1"
"A17415","0"
"A17416","1"
"A17417","0"
"A17418","0"
"A17419","0"
"A17420","0"
"A17423","0"
"A17424","0"
"A17426","0"
"A17427","0"
"A17429","0"
"A17431","1"
"A17432","1"
"A17433","0"
"A17435","0"
"A17437","0"
"A17438","0"
"A17439","0"
"A17441","0"
"A17442","1"
"A17444","0"
"A17445","1"
"A17446","1"
"A17447","1"
"A17448","0"
"A17449","1"
"A17450","0"
"A17452","1"
"A17453","0"
"A17454","0"
"A17455","0"
"A17456","0"
"A17458","0"
"A17459","0"
"A17460","0"
"A17461","1"
"A17462","1"
"A17463","0"
"A17464","1"
"A17465","0"
"A17466","0"
"A17468","0"
"A17469","0"
"A17470","0"
"A17471","1"
"A17474","1"
"A17475","0"
"A17476","0"
"A17477","0"
"A17478","1"
"A17479","0"
"A17482","0"
"A17484","0"
"A17485","1"
"A17486","1"
"A17487","0"
"A17488","0"
"A17489","1"
"A17490","0"
"A17491","0"
"A17492","0"
"A17493","0"
"A17494","0"
"A17495","0"
"A17496","0"
"A17498","0"
"A17500","0"
"A17501","0"
"A17502","0"
"A17504","0"
"A17505","0"
"A17506","0"
"A17507","0"
"A17508","1"
"A17510","0"
"A17511","0"
"A17512","0"
"A17514","0"
"A17515","0"
"A17516","0"
"A17517","1"
"A17518","0"
"A17519","0"
"A17520","0"
"A17521","0"
"A17522","0"
"A17523","0"
"A17524","0"
"A17525","0"
"A17527","0"
"A17528","0"
"A17529","0"
"A17531","0"
"A17532","0"
"A17534","0"
"A17535","0"
"A17536","0"
"A17537","0"
"A17538","0"
"A17540","0"
"A17541","1"
"A17544","0"
"A17545","1"
"A17546","0"
"A17547","1"
"A17548","1"
"A17550","0"
"A17551","1"
"A17553","0"
"A17554","0"
"A17555","0"
"A17556","0"
"A17557","0"
"A17559","0"
"A17560","0"
"A17561","0"
"A17562","1"
"A17563","1"
"A17564","1"
"A17566","0"
"A17567","0"
"A17568","0"
"A17570","1"
"A17572","0"
"A17573","0"
"A17575","0"
"A17576","1"
"A17577","0"
"A17579","0"
"A17580","0"
"A17582","1"
"A17584","1"
"A17585","0"
"A17586","1"
"A17587","1"
"A17588","0"
"A17589","0"
"A17590","0"
"A17591","0"
"A17592","1"
"A17593","0"
"A17594","0"
"A17595","0"
"A17596","1"
"A17598","0"
"A17599","1"
"A17601","0"
"A17603","0"
"A17604","0"
"A17607","0"
"A17608","0"
"A17609","0"
"A17610","0"
"A17611","0"
"A17612","0"
"A17613","0"
"A17615","1"
"A17616","0"
"A17617","0"
"A17619","1"
"A17622","0"
"A17623","1"
"A17624","0"
"A17625","1"
"A17626","0"
"A17631","0"
"A17632","0"
"A17633","0"
"A17634","1"
"A17635","1"
"A17636","0"
"A17637","0"
"A17638","0"
"A17639","0"
"A17640","0"
"A17641","1"
"A17642","0"
"A17643","0"
"A17644","0"
"A17646","0"
"A17647","0"
"A17650","1"
"A17652","0"
"A17654","0"
"A17655","0"
"A17657","0"
"A17660","0"
"A17661","0"
"A17662","0"
"A17663","0"
"A17664","0"
"A17666","0"
"A17667","0"
"A17668","1"
"A17669","0"
"A17670","0"
"A17672","0"
"A17673","0"
"A17674","0"
"A17675","0"
"A17676","0"
"A17677","0"
"A17678","0"
"A17679","0"
"A17680","0"
"A17681","0"
"A17682","1"
"A17683","0"
"A17685","0"
"A17686","1"
"A17687","0"
"A17688","1"
"A17689","0"
"A17692","0"
"A17693","1"
"A17694","0"
"A17695","0"
"A17696","0"
"A17697","0"
"A17698","1"
"A17700","0"
"A17702","0"
"A17703","1"
"A17704","0"
"A17705","0"
"A17706","0"
"A17707","0"
"A17708","0"
"A17709","0"
"A17710","0"
"A17711","0"
"A17712","0"
"A17713","1"
"A17714","0"
"A17716","0"
"A17718","0"
"A17719","0"
"A17721","0"
"A17722","0"
"A17723","0"
"A17724","0"
"A17726","0"
"A17727","0"
"A17728","0"
"A17729","0"
"A17731","0"
"A17732","0"
"A17733","1"
"A17735","0"
"A17736","1"
"A17737","0"
"A17738","1"
"A17739","1"
"A17740","0"
"A17741","0"
"A17742","1"
"A17743","0"
"A17746","1"
"A17747","1"
"A17748","0"
"A17749","0"
"A17750","0"
"A17751","0"
"A17752","0"
"A17753","0"
"A17754","0"
"A17755","0"
"A17758","0"
"A17759","1"
"A17762","1"
"A17765","0"
"A17767","0"
"A17768","0"
"A17769","1"
"A17770","0"
"A17771","0"
"A17773","0"
"A17774","0"
"A17775","1"
"A17776","1"
"A17779","0"
"A17780","0"
"A17781","0"
"A17782","1"
"A17783","0"
"A17784","0"
"A17785","1"
"A17786","0"
"A17787","0"
"A17789","1"
"A17790","1"
"A17791","0"
"A17792","0"
"A17793","0"
"A17794","1"
"A17795","1"
"A17796","0"
"A17797","0"
"A17798","1"
"A17799","1"
"A17800","0"
"A17801","0"
"A17803","0"
"A17805","0"
"A17807","1"
"A17808","0"
"A17810","1"
"A17811","1"
"A17813","1"
"A17817","0"
"A17818","0"
"A17819","0"
"A17820","0"
"A17821","0"
"A17822","1"
"A17824","1"
"A17825","1"
"A17826","1"
"A17827","0"
"A17829","0"
"A17831","0"
"A17832","1"
"A17833","1"
"A17834","0"
"A17836","1"
"A17837","1"
"A17838","0"
"A17840","0"
"A17842","0"
"A17843","0"
"A17844","0"
"A17847","1"
"A17848","0"
"A17849","0"
"A17850","0"
"A17851","0"
"A17853","0"
"A17854","0"
"A17856","0"
"A17859","0"
"A17860","1"
"A17861","0"
"A17862","0"
"A17863","1"
"A17864","1"
"A17865","0"
"A17866","0"
"A17867","0"
"A17868","0"
"A17869","1"
"A17870","0"
"A17871","0"
"A17872","1"
"A17873","0"
"A17874","0"
"A17876","0"
"A17877","0"
"A17878","0"
"A17882","0"
"A17883","0"
"A17885","0"
"A17886","0"
"A17888","0"
"A17889","0"
"A17890","0"
"A17891","0"
"A17892","1"
"A17893","0"
"A17894","0"
"A17895","1"
"A17896","0"
"A17898","0"
"A17899","0"
"A17900","0"
"A17901","0"
"A17903","0"
"A17904","0"
"A17905","1"
"A17906","0"
